Phrase_ID,Resume_ID,Label,Phrase,Word_Count
P000259,DS2_00012,11,"Tested various types of Cellular Devices, Tablets, Mac Computers, Video Game Consoles, PC's, Laptops and other related peripheral equipment using microscopes, oscilloscopes, multi-meters, voltage calibrators, spectrum analyzers and other laboratory instruments.",30
P000260,DS2_00012,11,Supported technicians in equipment maintenance and repair.,7
P000261,DS2_00012,11,"Used diagnostic and testing processes in collaboration with technicians to identify, define and solve development issues.",16
P000262,DS2_00012,11,Coordinated with vendors to identify and procure appropriate equipment necessary for the project.,13
P000263,DS2_00012,11,Initiated a project management knowledge study and subsequently standardized project management practices.,12
P000264,DS2_00012,11,"Continually improved methods and procedures for processes, measurement, documenting and work flow techniques.",13
P000265,DS2_00012,11,"Trained and supported end-users with software, hardware and network standards and use processes.",12
P000266,DS2_00012,11,Provided Tier 1 IT support to non-technical internal users personnel through desk side support services.,14
P000267,DS2_00012,11,Documented all transactions and support interactions in system for future reference and addition to knowledge base.,16
P000268,DS2_00012,11,Remained up-to-date on latest technologies and solutions applicable to company products in order to provide best support to end-users.,17
P000269,DS2_00012,11,Evaluated and responded to incoming sales leads and requests for technical support assistance.,13
P000270,DS2_00012,11,Built and provided basic end-user troubleshooting and desktop support on Windows and Mac systems.,13
P000271,DS2_00012,11,Managed customers' expectations of support and technology functionality in order to provide positive user experience.,15
P000272,DS2_00012,11,"General Manager , 07/2011 to 11/2017 Company Name To manage operations of a Papa John's.",12
P000273,DS2_00012,11,judgment to plan and accomplish goals.,6
P000274,DS2_00012,11,Typically reports to top management (District Operator).,7
P000275,DS2_00012,11,"Management, General University of Mary Hardin-Baylor - City , State Bachelor of Business Administration (B.B.A : Business Administration and",14
P000276,DS2_00013,23,"Excellent interpersonal communication, customer service, and office support skills.",9
P000277,DS2_00013,23,Achieves business and individual developmental goals.,6
P000278,DS2_00013,23,Monitor lobby traffic and alerting residents of deliveries and arriving guests.,11
P000279,DS2_00013,23,Provide all other job duties as requested by administrative/management staff.,9
P000280,DS2_00013,23,"Record and deliver messages to residents, management, leasing, and relieving concierge.",11
P000281,DS2_00013,23,Create and update records ensuring accuracy and validity of information.,10
P000282,DS2_00014,2,Jusitn: - Served as subject matter expert on marketing data and database design for European and Asia Pacific regions Involved the support of client requests such as adhoc reporting and campaign execution.,31
P000283,DS2_00015,22,"Sales Associate , 09/2014 to 11/2014 Company Name － City , State Delivered excellent customer service by greeting and assisting each customer.",17
P000284,DS2_00015,22,Assisted manager in closing down store and cash registers at the end of each night.,15
P000285,DS2_00015,22,Visual merchandising through setting planograms and detailed recovery.,8
P000286,DS2_00015,22,"Education High School Diploma : 2014 Trinity High School － City , State , United States 4.3 GPA Graduated with Honors Business manager on yearbook staff",21
P000287,DS2_00016,23,"Professional Experience Company Name City , State Senior Supply Sergeant 04/2012 to Current Knowledgeable of Army Supply Regulations, Processes, Principles, Procedures, and Concepts of Logistics Management.",24
P000288,DS2_00016,23,"Managed equipment readiness, retrograde and redistribution.",6
P000289,DS2_00016,23,"Trained Senior Leaders and Subordinates on Logistics and Supply Operations, and the Property Book Enhanced System (PBUSE).",17
P000290,DS2_00016,23,Identified strengths and weaknesses and provided alternative courses of action for the unit to improve performance measures.,17
P000291,DS2_00016,23,Provided material supply maintenance support to ensure that authorized assets were on hand or on valid requisition in accordance with Army Maintenance Management.,23
P000292,DS2_00016,23,Ensured proper disposal procedures were implemented while disposing of excess property.,11
P000293,DS2_00016,23,Presented technical guidance in Supply Chain Management to Superiors and Subordinates.,11
P000294,DS2_00016,23,Managed and coordinated the movement of Department of the Army stock and loaned equipment.,14
P000295,DS2_00016,23,Coordinated logistical support for both Annual and Inactive Duty training.,10
P000296,DS2_00016,23,Managed the excess program by directing cross-leveling and provided disposition of equipment to achieve maximum equipment readiness.Prepared and provided professional guidance on property accountability.,22
P000297,DS2_00017,17,PROJECT ADMINISTRATOR ENGINEERING Summary A consistent team leader with great analytic and interpersonal skills; highly focused in achieving and maintaining excellent customer relationships to assist you in achieving your organizational goals.,31
P000298,DS2_00017,17,"I have over 10 years progressive experience in Accounting, Property Accounting and Project Administration and have deliver consistent contributions to increased productivity, decreased cost and produced strong revenue gains through teambuilding, self-motivation and development.",33
P000299,DS2_00017,17,Assisted Controller with year end audits Coordinated with insurance company to provide insurance certificate to clients.,16
P000300,DS2_00018,17,MANAGER ENGINEERING MANUFACTURING SYSTEMS ENGINEERING MANAGER Summary Personable Engineering Manager successful at building strong cross sector professional relationships.,18
P000301,DS2_00018,17,Manages large and complex projects for the heritage ES now MS sector while maintaining high team morale and energy.,19
P000302,DS2_00018,17,Skilled mentor and mediator who excels at bringing out the best in team members.,14
P000303,DS2_00018,17,"Experience Company Name City , State Manager Engineering Manufacturing Systems Engineering Manager 08/2015 Drafted action plans and led collaboration meetings with functional organization executives to review project status and proposed changes.",29
